Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
True,3/29/21 10:58,R_3qrsgVIJ3T1Lomb,anonymous,EN,Sena Harlley,MSSE,CLENNIN,10.1249/MSS.0000000000002066,Area-level Socioeconomic Environment and Cardiorespiratory Fitness in Youth,Sport performance,No,No,,,,,Yes,Yes,No,,Yes,No,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",44078,No
True,3/29/21 16:05,R_vwu3esFBSAacru1,anonymous,EN,Christoph Schneider,JSAMS,McIntosh,10.1016/j.jsams.2019.02.004,An assessment of the utility and functionality of wearable head impact sensors in Australian Football,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,Partial (some information missing),53,No
True,3/29/21 23:20,R_9zQEYsrabqx3Qd3,anonymous,EN,Sena Harlley,MSSE,AENGEVAEREN,10.1249/MSS.0000000000002015,Association between Lifelong Physical Activity and Disease Characteristics in HCM,Clinical research,No,No,,,,,Yes,Yes,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",131,Yes
True,3/30/21 10:12,R_31N0ZITI3J0LzVV,anonymous,EN,Jenny Murphy,JSAMS,Howe,10.1016/j.jsams.2019.02.008,Emotional intelligence and mood states impact on the stress response to a treadmill ultramarathon,Sport/exercise psychology,No,Yes,1,Not supported,"Therefore, it is hypothesised that  ultramarathon runners with higher trait EI should display less of a cortisol response compared to those with lower trait EI.", Con- trasting with the hypothesis and previous research21 participants with a higher trait EI displayed greater post-trial cortisol responses which may suggest the runners are able to push themselves to their physical limits and are better equipped at handling the emotions that accompany physical stress during a treadmill ultramarathon.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",12,No
True,3/30/21 10:37,R_3hsvByyjGOmGZFT,anonymous,EN,Jenny Murphy,JSAMS,Paing,10.1016/j.jsams.2019.01.017,Dose-response between frequency of breaks in sedentary time and glucose control in type 2 diabetes: A proof of concept study,Clinical research,No,No,,,,,No,Yes,No,,Yes,No,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",12,Yes
True,3/30/21 10:42,R_ZgHKSXsSCDhzimZ,anonymous,EN,Jenny Murphy,JSAMS,McIlvenna,10.1016/j.jsams.2019.01.011,Lower limb ischemic preconditioning combined with dietary nitrate supplementation does not influence time-trial performance in well-trained cyclists,Sport performance,No,Yes,1,Not supported,"We hypothesized that IPC combined with dietary NO − supplementation would result in a cumulative rise in plasma NO2- and improve oxygenation, VO2 kinetics, and exercise performance compared to a control or IPC alone.","In contrast to our hypothesis, IPC combined with NO − supplementation increased the availability 3 · of plasma [NO −] from baseline but did not improve VO kinet- 22 ics or muscle oxygenation during submaximal exercise or enhance cycling time-trial performance",Yes,No,No,,Yes,No,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",10,No
True,3/31/21 10:00,R_6Jc9BTSVmvE0BlD,anonymous,EN,Jenny Murphy,JSAMS,Schindelwig,10.1016/j.jsams.2018.09.229,Safety recommendations of winter terrain park jumps into airbags,Other,No,No,,,,,No,No,No,,No,,No,No,No,,,,,No (sample size(s) unclear/unreported),,No
True,3/31/21 10:03,R_xfnpZuUW82H47gB,anonymous,EN,Jenny Murphy,JSAMS,Tomaz,10.1016/j.jsams.2018.12.009,Gross motor skills of South African preschool-aged children across different income settings,Motor learning/control/behavior,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",259,No
True,3/31/21 10:27,R_25ROXPd84jLZpCR,anonymous,EN,Sena Harlley,MSSE,MACMAHON,10.1249/MSS.0000000000001982,Beep Test Performance Is Influenced by 30 Minutes of Cognitive Work,Sport performance,Yes,Yes,1,Not supported,"In this study, we hypothesized that participants would perceive the incongruent 30-min Stroop task to be more cognitively fa- tiguing, and that beep test performance would be worse in this condition, and perceived as less intrinsically motivated.","we hypothesized that participants would report higher levels of feeling like they had to complete the beep test in the high demand condition compared with the low demand condition and, similarly, that they would report lower levels of feeling like they wanted to complete the beep test in the high demand compared with the low demand condi- tion. This hypothesis was not supported, because there were no significant differences between the two conditions for ratings of “having to” and “wanting to” complete the beep test.",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",13,Yes
True,3/31/21 11:50,R_uw9TFqnavKd8v9T,anonymous,EN,Christoph Schneider,JSAMS,Vernillo,10.1016/j.jsams.2019.04.003,Energetically optimal stride frequency is maintained with fatigue in trained ultramarathon runners,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",15,No
True,4/1/21 10:35,R_1ONNujyHvCgIMOT,anonymous,EN,Jenny Murphy,JSAMS,Davis,10.1016/j.jsams.2019.03.001,Mid-flight trunk flexion and extension altered segment and lower extremity joint movements and subsequent landing mechanics,Biomechanics,No,Yes,2,Full support,"The landing posture imposed by the reaching backward condition was hypothesized to decrease hip and knee flexion angles and increase impact GRF, knee extension and varus moments, hip flexion moments, and knee val- gus angles during landing for both men and women.","The findings sup- port the hypothesis that mid-flight trunk flexion and extension would cause different movement patterns for body segments and lower extremity joints for both men and women. For the Back- ward condition, participants extended the trunk and posteriorly moved the upper body COM relative to the whole-body COM. Con- sequently, the pelvis and legs moved in the anterior direction.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",34,Yes
True,4/1/21 10:44,R_3JxDqcCZy79Omh0,anonymous,EN,Jenny Murphy,JSAMS,Gauffin,10.1016/j.jsams.2019.07.004,Maintaining motivation and health among recreational runners: Panel study of factors associated with self-rated performance outcomes at competitions,Sport performance,No,No,,,,,Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",245,No
True,4/1/21 10:57,R_11dZ4jECEs3NSuF,anonymous,EN,Jenny Murphy,JSAMS,Ludyga,10.1016/j.jsams.2018.11.029,Effects of a school-based physical activity program on retinal microcirculation and cognitive function in adolescents,Other,No,Yes,2,Partial support," Based on cross-sectional evidence, we expected that children in the exercise compared to the control group would show wider retinal arteriolar diameters and increased inhibitory control following the intervention period.","In comparison to social interaction, the combined aerobic and coordinative exercise program implemented in the school break- time elicited alterations of retinal vessel diameters in healthy adolescents.",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",35,Yes
True,4/1/21 11:22,R_1LYvFPJXH8tjCaq,anonymous,EN,Whitley Atkins,EJSS,Carretero-Navarro,10.1080/17461391.2018.1537378,Effect of different loading conditions on running mechanics at different velocities,Biomechanics,No,Yes,1,Unclear or not stated,we hypothesized that running mechanics will be altered under different loading and velocity conditions in order to adjust leg and vertical stiffness to maximize neuromuscular efficiency,UNCLEAR,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",13,No
True,4/1/21 11:34,R_2EHpTmc7dednlHQ,anonymous,EN,Whitley Atkins,EJSS,Martins De Oliveira,10.1080/17461391.2019.1572227,ORIGINEffect of individualized resistance training prescription with heart rate variability on individual muscle hypertrophy and strength responses,Applied exercise physiology (human),No,Yes,1,Not supported,"We hypothesized that the RT-IND would produce greater TTV over a fixed number of training sessions, thus resulting in larger muscle strength and hypertrophy gains and less variability in adaptations than the RT-FIX","Our main finding was that individualized recovery inter-val, as assessed by the RMSSD, did not enhance muscle strength and hypertrophy gains, and did not reduce the variability of adaptations in young men compared with constant recovery interval",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",22,No
True,4/1/21 12:09,R_1lc8SeKl8N7H2bW,anonymous,EN,Whitley Atkins,EJSS,Choi,10.1080/17461391.2018.1544279,"Effect of novel recovery garments utilising nanodiamond- and nanoplatinum-coated materials (DPV576-C) on physical and psychological stress in baseball players: A randomised, placebo-controlled trial",Sport performance,No,Yes,1,Full support,We hypothesised that wearing DPV576-C garments after intensified training would promote players’ recovery from physical and psychological stress,The main findingsof this study were that wearing the DPV576-C gar-ments at night following daily strenuous trainingover a two-week period significantly decreased salivary cortisol levels and suppressed an increase inTMD levels,Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",38,No
True,4/1/21 16:51,R_qK4Ca25WWY90tCV,anonymous,EN,Vanessa Yingling,MSSE,ROBERTS,10.1249/MSS.0000000000002071,Extended Sleep Maintains Endurance Performance Better than Normal or Restricted Sleep,Sport performance,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",9,No
True,4/1/21 17:01,R_2V2vmdgd9cGD9Bm,anonymous,EN,Vanessa Yingling,MSSE,RANDELL,10.1249/MSS.0000000000001973,Fat Oxidation Rates in Professional Soccer Players,Applied exercise physiology (human),No,Yes,1,Partial support,"We hypothesized that, if there are no significant changes in the aforementioned variables that contribute to changes in fat metabolism, then there would be no significant difference in individual fat oxidation curves when test 1 is compared with test 2.","When analyzing the change in individual fat oxidation curves between year 1 and year 2, we found no difference in the curve concavity in 80% of our population.",No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",16,No
True,4/1/21 17:12,R_8vrdkKO1iZdAb4Z,anonymous,EN,Vanessa Yingling,MSSE,SCHLÜTER,10.1249/MSS.0000000000002081,"KATHRIN SCHLÜTER1, JUSTINE SCHNEIDER1, TANJA SPRAVE2, JOACHIM WISKEMANN1, and FRIEDERIKE ROSENBERGER1,3",Clinical research,No,No,,,,,No,No,Yes,NCT02883699,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",40,Yes
True,4/2/21 15:08,R_1hSuIdgmp6IwpM8,anonymous,EN,Christoph Schneider,JSAMS,Kariippanon,10.1016/j.jsams.2019.02.007,Flexible learning spaces reduce sedentary time in adolescents,Other,No,Yes,1,Full support,"It was hypothesisedthat adolescent students in flexible learning spaces would demon-strate, (i) reduced overall sitting time, (ii) a decrease in longer boutsof sitting, (iii) more overall breaks in sitting, and (iv) an overallincrease in standing and stepping throughout the lesson.","Students sat significantly less in FLS, interrupted their sitting more frequently, had fewer bouts of prolonged sitting and stood and moved significantly more, relative to TC.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,Partial (some information missing),191,No
True,4/2/21 15:19,R_30vKSqdz0JG0O6J,anonymous,EN,Vanessa Yingling,MSSE,STIFFLER-JOACHIM,10.1249/MSS.0000000000002023,Foot Angle and Loading Rate during Running Demonstrate a Nonlinear Relationship,Biomechanics,No,Yes,1,Full support,We hypothesized that the relationship between FIA and VLR would be more accurately described using curvilinear methods and that sex and sport would not change the relationship between FIA and VLR.,"When comparing linear and curvilinear models for the entire sample of data, the cubic model was superior to both the linear and quadratic model in estimating AVLR from FIA (Table 2).",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",170,No
True,4/2/21 15:25,R_dmL0to40LliS3jX,anonymous,EN,Christoph Schneider,JSAMS,Panagodage Perera,10.1016/j.jsams.2019.07.010,"Epidemiology of hospital-treated cricket injuries sustained by women from 2002–2003 to 2013–2014 in Victoria, Australia",Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,No,,,,,Partial (some information missing),668,No
True,4/2/21 15:28,R_3QVn6rlSYB9pMhJ,anonymous,EN,Vanessa Yingling,MSSE,O’HARA1,10.1249/MSS.0000000000002072,Fuel Use during Exercise at Altitude in Women with Glucose–Fructose Ingestion,"Environmental physiology (heat, cold, & altitude)",No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",5,No
True,4/2/21 15:37,R_1NsNv7I3ie5IeDn,anonymous,EN,Christoph Schneider,JSAMS,Cust,10.1016/j.jsams.2019.05.004,The relationship of team and individual athlete performances on match quarter outcome in elite women’s Australian Rules football,Sport performance,No,No,,,,,No,No,No,,No,,No,No,No,,,,,No (sample size(s) unclear/unreported),,No
True,4/2/21 15:50,R_2Vg5zzz8C5J3eaV,anonymous,EN,Christoph Schneider,JSAMS,Pavey,10.1016/j.jsams.2019.06.010,Sitting time and depression in young women over 12-years: The effect of physical activity,Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,Partial (some information missing),6205,No
