StartDate,EndDate,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just,Team Leader Notes
3/16/21 17:27,3/16/21 17:41,Vanessa Yingling,MSSE,CHAMPAGNE,10.1249/MSS.0000000000002046,Data-informed Intervention Improves Football Technique and Reduces Head Impacts,Sport performance,No,Yes,2,Full support,"We hypothesized that this data-informed intervention would enhance the players’ ability to execute safer tackling and blocking drills while also reducing the number of head impacts sustained during practice, on a per-session basis","1) significant improvements in blocking and tackling techniques were documented at the end of the second half of the season, after introduction of the behavior modification intervention at the MID season time point, 2) skills acquired through the prepractice drills were generalized to new game-like simulations presented to the participants at the POST season evaluation using drills 5 to 6, and 3) a 30% decrease in head impact frequency per practice was observed 1 month after the introduction of the intervention",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",70,No,"Sci_Cat majority choice, Effect_size resolved-30%diff in results, table 1 exact"
3/16/21 17:42,3/16/21 18:05,Vanessa Yingling,MSSE,STEFANELLI,10.1249/MSS.0000000000002055,Delayed-Onset Muscle Soreness and Topical Analgesic Alter Corticospinal Excitability of the Biceps Brachii,Applied exercise physiology (human),No,Yes,1,Full support,"It was hypothesized that DOMS would result in corticospinal inhibition and spinal motoneuron facilitation, as observed during previous models of acute muscle pain (12), which would be attenuated by the application of the topical analgesic.","we found significant reductions in normalized MEP and CMEP areas, as well as a significant increase in corticospinal inhibition (as measured via TMS-evoked silent period) from the biceps brachii.Moreover, these findings were accompanied by a significant decrease in PPT before gel application. After the application of the topical analgesic, there were no changes in normalized MEP or CMEP areas, but there was a significant increase in corticospinal silent period duration",Yes,Yes,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",16,No,"Sci_Cat majority choice, SH missed hyp, N -2 experiments of 16 participants with 5 in both. RCT-VY missed the word randomized, Pval_sig resolved, CRM &. VY agree clinical, Table 2 relative, n-16 for first experiment"
3/16/21 18:06,3/16/21 18:22,Vanessa Yingling,MSSE,KOHRT,10.1249/MSS.0000000000002017,Dermal Calcium Loss Is Not the Primary Determinant of Parathyroid Hormone Secretion during Exercise,Applied exercise physiology (human),No,Yes,1,Not supported,"This study tested the hypothesis that the magnitude of Ca loss through sweating is the primary determinant of the changes in serum iCa, PTH, and CTX that have been observed, he hypothesis was that PTH would increase more from before to after exercise in the warm versus cool condition.,We postulated that the increases in serum PTH and CTX in response to exercise would be greater in the warm versus cool condition.","In contrast to the hypothesis, there were no differences between thermal conditions in the iCa, PTH, or CTX responses to exercise, despite a 50% greater estimated dermal Ca loss in the warm condition.",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",25,Yes,"Sci_Cat majority choice, hyp-3 versions of similar hyp found in different places throughout the paper, Pval_sig resolved, mix- Table 1 has p=0.02, N from abstract, sample size calculations in methods"
3/16/21 22:28,3/16/21 22:42,Vanessa Yingling,MSSE,TOLLÁR,10.1249/MSS.0000000000002001,Diverse Exercises Similarly Reduce Older Adults’ Mobility Limitations,Clinical research,No,Yes,2,Unclear or not stated,"We therefore hypothesized that a sensory-enriched, intense exercise stimulus, that is, EXE, would address the variation in dysfunction of the systems that underlie mobility limitations and would improve gait, balance, ADL, and—as a summary outcome—QoL","The results support the alternative hypothesis: when matched for cardiovascular load and perceived effort, EXE and CYC improved general health-related QoL (SF-36), perceived mobility limitation (WOMAC), and walking capacity similarly (6MWT, Table 2).",Yes,Yes,Yes,NCT03427762,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",83,Yes,"Sci_Cat majority choice, Effect_size resolved, hyp-chose unclear due to the amount of discussion between unsupported and partial.N-resolved using number completed (easy to see with a prisma flow chart), Pval_sig resolved"
3/16/21 22:46,3/16/21 22:58,Vanessa Yingling,MSSE,DING,10.1249/MSS.0000000000002020,Dose-Dependent Effects of Exercise and Diet on Insulin Sensitivity and Secretion,Applied exercise physiology (human),No,Yes,1,Not supported,We hypothesized that exercise and diet would have the same effects on the mechanisms regulating glucose homeostasis when matched for negative energy balance.,"Contrary to our observations after exercise and our hypothesis, we found no changes in insulin sensitivity after equivalent energy deficits induced by dietary restriction",No,Yes,Yes,NCT03264001,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",32,Yes,"Sci_Cat MSSE choice, Effect_size resolved, VY and SH missed pre-reg in abstract, Pval_sig resolved, table 1 - no exact in text"
3/17/21 7:49,3/17/21 7:59,Vanessa Yingling,MSSE,LI,10.1249/MSS.0000000000002051,Dual-Task Walking Capacity Mediates Tai Ji Quan Impact on Physical andCognitive Function,Applied exercise physiology (human),No,Yes,1,Not supported,"we predict that, compared with multimodal exercise, the mediational effects would be most pronounced by Tai Ji Quan.",The hypothesized mediational effect was not supported for multimodal exercise,Yes,Yes,Yes,NCT02287740,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",670,No,"Sci_Cat MSSE choice, Effect_size resolved-beta coefficients, hyp- SH & CRM agree that purpose was not the hyp so not supported. , exact in table 1 and one p<0.05 in MCA section"
3/17/21 8:00,3/17/21 8:10,Vanessa Yingling,MSSE,SWISHER,10.1249/MSS.0000000000001965,Dynamics of Locomotor Fatigue during Supra-critical Power Exercise,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",15,No,"Sci_Cat majority choice, Effect_size resolved-% diff in results, Pval_sig resolved, VY not clinical, SH not filled out but sdiscussed"
3/17/21 8:11,3/17/21 8:22,Vanessa Yingling,MSSE,VINCENT,10.1249/MSS.0000000000002010,Eccentric and Concentric Resistance Exercise Comparison for Knee Osteoarthritis,Clinical research,No,Yes,1,Not supported,"We hypothesized that ECC RT would elicit superior improvements in knee pain, perceived function, and leg maximal strength compared with CNC RT","Maximal strength improved with both resistance exercise programs, but the rate of strength gain was higher in the CNC RT group.",Yes,Yes,Yes,NCT00187863,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",54,Yes,"Sci_Cat majority choice, Hyp- CRM & SH agree with non-support , Pval_sig resolved, exact based on Fig 3 and text, SH yes to clinical , lots of numbers but 54 completed study"
3/19/21 12:31,3/19/21 12:40,Vanessa Yingling,MSSE,SHAW,10.1249/MSS.0000000000002008,Effect of a Ketogenic Diet on Submaximal Exercise Capacity and Efficiency in Runners,Applied exercise physiology (human),No,No,,,,,Yes,Yes,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",8,Yes,"Sci_Cat majority choice, Effect_size resolved, stated a priori sample size justification, Final N stated in results, broad view of clin trial"
3/19/21 12:40,3/19/21 12:54,Vanessa Yingling,MSSE,SIMPSON,10.1249/MSS.0000000000001979,Effect of Creatine Supplementation on the Airways of Youth Elite Soccer Players,Clinical research,No,Yes,1,Partial support,"Our hypothesis was that ingestion of a standard dose of CM for 8 wk, in combination with intensive soccer-specific training, increases airway inflammation and airway responsiveness.","In soccer academy players, trends for unfavorable changes in FENO (an indirect marker of airway inflammation) were noticed after daily ingestion of CM for 8 wk",Yes,Yes,No,,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",28,Yes,"Sci_Cat majority choice,Hyp- group agree on partial support since airway responsiveness not addressed in statement , CRM put IRB number as pre-reg #, RCT-VY thought soccer not randomized BUT the creatine groups were randomized, broad view of clinical, CRM agree to exact"
3/19/21 12:55,3/19/21 13:07,Vanessa Yingling,MSSE,PIPONNIER,10.1249/MSS.0000000000001981,Effect of Muscle–Tendon Unit Length on Child–Adult Difference in Neuromuscular Fatigue,Applied exercise physiology (human),No,Yes,1,Partial support,"We hypothesized that at short MTU length (i.e., reduced child–adult differences in torque level), children and adults could display reduced performance fatigability, mainly accounted for by central fatigue, rather than peripheral fatigue, compared to long and optimal MTU lengths.",The results of the present study partially confirm our hypothesis,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",44,No,"CRM-copy paste error in hyp, 0.001 is exact so this is mixed"
3/19/21 17:39,3/19/21 17:52,Vanessa Yingling,MSSE,FIRMINGER,10.1249/MSS.0000000000002004,Effect of Shoe and Surface Stiffness on Lower Limb Tendon Strain in Jumping,Biomechanics,No,Yes,1,Partial support,we hypothesized that less stiff shoes and surfaces would reduce AT and PT strains during jumping.,"No effects of shoe or surface were observed for AT strains during takeoff, PT strains during takeoff and landing, or jump height, Peat AT strains were significantly smaller when landing in the least stiff shoe (TPU) compared with the stiffest show (70C) regardless of surface, and peak AT strains were significantly smaller when landing on the stiffest surface (LF) compared with the other two surfaces (WS and MS) regardless of shoe. These results are counterintuitive to our hypothesis; however, this leads us to believe that the ob- served differences in AT strain may be related to surface prop- erties other than compressive stiffness",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",30,Yes,"Hyp- CRM & SH agree with partical support since statements suggest some decrease in AT strains. Pval_sig resolved, type resolved"
3/19/21 17:53,3/19/21 18:00,Vanessa Yingling,MSSE,MORALES-PALOMO,10.1249/MSS.0000000000001983,Effectiveness of Aerobic Exercise Programs for Health Promotion in Metabolic Syndrome,Clinical research,No,No,,,,,Yes,Yes,Yes,NCT03019796,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",121,No,"Sci_Cat majority choice, SH found pre-reg number in acknowledgements, Pval_sig resolved, exact in Table 1,  N and just- CRM good with change"
3/21/21 16:09,3/21/21 16:27,Vanessa Yingling,MSSE,SUN,10.1249/MSS.0000000000001971,Effects of Exercise on Stress-induced Attenuation of Vaccination Responses in Mice,Basic physiology (animal and cell physiology),No,Yes,1,Partial support,We hypothesized that both ECC and endurance training would attenuate chronic stress-induced reductions in vaccination responses.,"Both ECC and voluntary wheel exercise training attenuated chronic restraint stressinduced suppressions in anti-OVA IgG, but not anti-OVA IgM nor cell-mediated immune responses to vaccination.",No,No,No,,No,,Yes,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",55,Yes,"Hyp- SH looking for “hypoth” in discussion, all change to exact since figure in text"
3/22/21 7:50,3/22/21 8:09,Vanessa Yingling,MSSE,IKEDA,10.1249/MSS.0000000000002035,Effects of Instrument-assisted Soft Tissue Mobilization on Musculoskeletal Properties,Applied exercise physiology (human),No,Yes,1,Partial support,We hypothesized that IASTMwould improve joint range of motion while decreasing joint stiffness by 1) reducing muscle stiffness and 2) increasing the stretch tolerance of the central nervous system.,"This study demonstrated that IASTM increases the dorsiflexion range of motion and decreases ankle joint stiffness. In addition, this study clarified that peak passive torque during the measurement of the dorsiflexion range of motion and muscle stiffness of MG and SOL was not affected by IASTM.",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",14,Yes,"Sci_Cat MSSE choice, Effect_size resolved, Hyp- SH looking for “hypoth” in discussion"
