"","id","journal","author","doi","title","sci_cat","replic","hypo_tested","num_hyp","support","hyp1","hyp2","effect_size","clin_trial","prereg","prereg_link","data_state","open_data","animal","rct","sig_level","sig_test","pval_sig","pval_type","rel_pval","sample_info","n","n_just","team_leader_notes","a_doi","di_sup"
"97","Rosie_Twomey","EJSS","Beard","10.1080/17461391.2019.1587521","Upper-body repeated-sprint training in hypoxia in international rugby union players","Environmental physiology (heat, cold, & altitude)","No","Yes",1,"Full support","We hypothesized that completing only 4 sessions of upper-body RSH would potentially induce greater enhancement in RSA performance than RSN during an international competition period in senior International rugby union players.","The main findings were that completing repeated double-poling RSH showed a greater improvement in both PPO and MPO in upper-body RSA than RSN in world-level rugby union players.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .001","Yes (e.g., total and group sample sizes provided)",36,"No","WA agreeds on RCT, all agree with RT on p values","beard_10.1080/17461391.2019.1587521","Y"
"98","Rosie_Twomey","EJSS","Farrow","10.1080/17461391.2018.1542459","Virtual-reality exergaming improves performance during high-intensity interval training","Sport/exercise psychology","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",16,"No","RT agreed on sample size calc. It is referred to ""As we failed to reach our calculated a-prior sample size"" but not otherwise reported. WA agrees on p values. All agreed on no to clinical trial: it is not a clinical population or a strictly health-focused intervention.","farrow_10.1080/17461391.2018.1542459",NA
"99","Rosie_Twomey","EJSS","Micarelli","10.1080/17461391.2019.1571635","Visual dependency and postural control on swing performance in golf players","Motor learning/control/behavior","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",47,"No","CM agreed on 47 for sample size. All agreed with CM on effect size and p values.","micarelli_10.1080/17461391.2019.1571635",NA
"100","Rosie_Twomey","EJSS","Russell","10.1080/17461391.2019.1618397","What is mental fatigue in elite sport? Perceptions from athletes and staff","Sport/exercise psychology","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",32,"No",NA,"russell_10.1080/17461391.2019.1618397",NA
"101","Vanessa_Yingling","MSSE","SAEDMOCHESHI","10.1249/MSS.0000000000002054","Aerobic Training and Green Tea Extract Protect against N-methyl-N-nitrosourea–induced Prostate Cancer","Basic physiology (animal and cell physiology)","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",60,"No","Decided no effect size","saedmocheshi_10.1249/MSS.0000000000002054",NA
"102","Vanessa_Yingling","MSSE","HUEBNER","10.1249/MSS.0000000000002037","Age-associated Performance Decline and Sex Differences in Olympic Weightlifting","Epidemiology","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",10225,"Yes","Sci_Cat majority choice, Effect_size resolved, N_just majority, Pval_sig resolved","huebner_10.1249/MSS.0000000000002037",NA
"103","Vanessa_Yingling","MSSE","CLENNIN","10.1249/MSS.0000000000002066","Area-level Socioeconomic Environment and Cardiorespiratory Fitness in Youth","Epidemiology","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",44078,"No","VY missed exact p-values effect size OR, Sci_Cat majority choice,Effect_size resolved","clennin_10.1249/MSS.0000000000002066",NA
"104","Vanessa_Yingling","MSSE","AENGEVAEREN","10.1249/MSS.0000000000002015","Association between Lifelong Physical Activity and Disease Characteristics in HCM","Clinical research","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",102,"No","Effect_size resolved, N-resolved using number completed, Pval_sig resolved, just resolved","aengevaeren_10.1249/MSS.0000000000002015",NA
"105","Vanessa_Yingling","MSSE","MACMAHON","10.1249/MSS.0000000000001982","Beep Test Performance Is Influenced by 30 Minutes of Cognitive Work","Applied exercise physiology (human)","No","Yes",1,"Not supported","we hypothesized that participants would perceive the incongruent 30-min Stroop task to be more cognitively fatiguing, and that beep test performance would be worse in this condition, and perceived as less intrinsically motivated.","This hypothesis was not supported, because there were no significant differences between the two conditions for ratings of “having to” and “wanting to” complete the beep test.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",13,"Yes","Authors mention replicating methods in discussion. , Sci_Cat MSSE choice, N-resolved using number completed, Hyp-VY saw text that hyp not supported, Pval_sig resolved, RCT-cross over design","macmahon_10.1249/MSS.0000000000001982","N"
"106","Vanessa_Yingling","MSSE","AMPOMAH","10.1249/MSS.0000000000001984","Blood Flow–restricted Exercise Does Not Induce a Cross-Transfer of Effect: A Randomized Controlled Trial","Clinical research","No","No",NA,NA,NA,NA,"Yes","Yes","Yes","NCT02308189","No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",32,"Yes","Effect_size resolved, N-resolved using number completed, Pval_sig resolved","ampomah_10.1249/MSS.0000000000001984",NA
"107","Vanessa_Yingling","MSSE","WHERRY","10.1249/MSS.0000000000001967","Bone Biomarker Response to Walking under Different Thermal Conditions in Older Adults","Clinical research","No","Yes",1,"Not supported","We hypothesized that exercise in the warm condition would result in greater increases in serum PTH and CTX (primary outcomes) and a greater sweat volume (secondary outcome) when compared with the cool condition.","The results do not support this hypothesis. A decrease in serum iCa began 15 min into exercise, and PTH and CTX both began increasing early in exercise, which was likely before substantial sweating had occurred. The estimated sweat volume and the dermal Ca loss were highly variable between participants, and in four participants, sweat loss was undetectable at one or both visits","No","Yes","Yes","NCT02468817","No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",12,"Yes","Sci_Cat MSSE choice, Effect_size resolved,Hyp-SH had unclear but not supported, agreed with text of CRM& VY,Pval_sig resolved, found sample info and N_just","wherry_10.1249/MSS.0000000000001967","N"
"108","Vanessa_Yingling","MSSE","BOONMAN","10.1249/MSS.0000000000001995","Cardiopulmonary Profile of Individuals with Intellectual Disability","Applied exercise physiology (human)","No","Yes",1,"Full support","We hypothesize that primarily the HR-related outcomes in the cardiopulmonary profile will be lower in individuals with ID.","As hypothesized, individuals with ID achieved a lower HRpeak compared with individuals without ID (172 ± 15 vs 191 ± 8 bpm), consistent with previous research (14). Both absolute V˙ O2peak (L·min−1) and V˙ O2peak relative to body weight (mL·kg−1·min−1) were significantly lower in the group of individuals with ID.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",62,"No","Effect_size resolved, N-resolved using number completed, Hyp-SH missed text in discussion, Pval_sig resolved, No intervention for clin trial,","boonman_10.1249/MSS.0000000000001995","Y"
"109","Vanessa_Yingling","MSSE","FLORIDO","10.1249/MSS.0000000000002027","Change in Physical Activity and Cardiac Structure over 10 Years: TheMulti-Ethnic Study of Atherosclerosis","Epidemiology","No","Yes",1,"Full support","we hypothesized that higher levels of baseline and increases in leisure- time PA would be associated with more pronounced changes in cardiac remodeling over time, as assessed by cardiac MRI.","Our findings suggest significant and complex associations of baseline and changes in leisure time PA with changes in cardiac structure, which may be a pathway through which PA leads to reduced cardiovascular events.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p<0.05","Yes (e.g., total and group sample sizes provided)",2779,"No","Sci_Cat majority choice, Effect_size resolved-relative risk ratio, CRM wrong n, Pval_sig resolved, table 3 with relative","florido_10.1249/MSS.0000000000002027","Y"
"110","Vanessa_Yingling","MSSE","TSUJI","10.1249/MSS.0000000000002050","Community-Level Sports Group Participation and the Risk of Cognitive Impairment","Epidemiology","No","Yes",2,"Partial support","we hypothesized that depressive symptoms and walking time were also potential mediators between community-level sports group participation and cognitive impairment.","However, little change was noted in the effect of community-level sports group participation by adding depression and daily walking time into the statistical model, which suggested the presence of other pathways reducing dementia risk.","Yes","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",40308,"No","Effect_size resolved,  Hyp-VY & SH missed hyp in discussion, N-resolved using number completed, could not find sign text. SH & VY agree with CRM - post hoc power analysis","tsuji_10.1249/MSS.0000000000002050","Y"
"111","Vanessa_Yingling","MSSE","RODRÍGUEZ-GÓMEZ","10.1249/MSS.0000000000001972","Compositional Influence of Movement Behaviors on Bone Health during Aging","Applied exercise physiology (human)","No","Yes",1,"Partial support","The hypothesis was that the longitudinal changes in movement behaviors could have a beneficial effect on bone health regardless of sex.","Our main novel finding was that the changes in combined effects of PA and SB were significantly associated with the changes in spine BMC.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",192,"No","Sci_Cat majority choice, Effect_size resolved- figure, hyp-after discussion agree on partial, N-resolved using number completed, Table 3 has exact p values --> mixed","rodríguez-gómez_10.1249/MSS.0000000000001972","Y"
